participant_id,condition,condition_label,wave,run_index,n_runs,saved_at,actual_score,score_percent,completed_main_tasks,mean_confidence,mean_conf_correct,mean_conf_incorrect,confidence_discrimination,signed_confidence_gap,absolute_confidence_gap,pre_with_ai,pre_without_ai,pre_ai_alone,pre_self_percentile,pre_ai_percentile,post_with_ai,post_without_ai,post_ai_alone,post_self_percentile,post_ai_percentile,signed_estimation_error,absolute_estimation_error,estimate_shift_with_ai,estimate_shift_without_ai,estimate_shift_ai_alone,total_prompts,prompts_per_task,main_tasks_prompted,mean_prompt_words,pasted_task_share,total_user_messages,total_assistant_messages,assistant_output_tokens,assistant_reasoning_tokens,chat_resets,gate_tests,gate_matched,gate_max_coverage,reliability_cards_presented,similarity_tests,cards_hidden,reflection_pages_answered,reflection_words,completion_seconds,completion_minutes,completion_time_source,sus_score,ueq_overall,ueq_pragmatic,ueq_hedonic,tlx_mean,tlx_raw_mean,nfc_mean,trust_mean,attention_passed,attention_found,attention_failed,age,gender,education,fluency,ai_use_label,ai_use_frequency,double_checked_answers,repeated_other_condition,exclude_repeat,exclude_attention,exclude_incomplete,exclude_fast,exclude_manual,exclude_primary
5bc690392885710001a0bb76,ai,AI (baseline),1,0,1,2026-07-21T11:48:15.809737+00:00,7,58.333333333333336,12,61.25,69.28571428571429,50.0,19.285714285714292,2.9166666666666643,2.9166666666666643,10.0,5.0,8.0,,,9.0,0.0,9.0,30.0,45.0,2.0,2.0,-1.0,-5.0,1.0,20,1.6666666666666667,12,93.25,,25,25,21043,16945,0,0,0,,0,0,0,0,0,2071.3799998760223,34.5229999979337,client task timestamps,87.5,1.25,2.0,0.5,7.833333333333333,7.666666666666667,1.6666666666666667,3.875,3,4,1,61.0,Woman,Upper secondary school / High school,Native English speaker,About once a week,4,3.0,False,False,False,False,False,False,False
69bd43b3638c297e98b9f8df,ai,AI (baseline),1,0,1,2026-07-21T11:52:49.602935+00:00,1,8.333333333333332,12,99.66666666666667,100.0,99.63636363636364,0.36363636363635976,91.33333333333334,91.33333333333334,12.0,6.0,0.0,100.0,50.0,12.0,8.0,3.0,85.0,50.0,11.0,11.0,0.0,2.0,3.0,13,1.0833333333333333,12,329.0,,14,14,16734,14425,0,0,0,,0,0,0,0,0,1827.598000049591,30.459966667493184,client task timestamps,100.0,3.0,3.0,3.0,6.333333333333333,9.5,3.8333333333333335,4.375,4,4,0,24.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,5.0,False,False,False,False,False,False,False
6a4da2ed98dcae617c8a7857,ai,AI (baseline),1,0,1,2026-07-21T12:00:45.282224+00:00,7,58.333333333333336,12,59.25,58.0,61.0,-3.0,0.9166666666666643,0.9166666666666643,11.0,10.0,9.0,65.0,80.0,10.0,7.0,9.0,59.0,67.0,3.0,3.0,-1.0,-3.0,0.0,18,1.5,12,92.94444444444444,,20,20,18962,14706,0,0,0,,0,0,0,0,0,1212.848000049591,20.21413333415985,client task timestamps,70.0,0.625,2.0,-0.75,9.166666666666666,9.666666666666666,3.5,4.0,4,4,0,20.0,Man,Upper secondary school / High school,Native English speaker,A few times a week,5,3.0,False,False,False,False,False,False,False
640106276a808bdba519eb05,ai,AI (baseline),1,0,1,2026-07-21T12:05:51.960413+00:00,3,25.0,12,77.08333333333333,64.0,81.44444444444444,-17.444444444444443,52.08333333333333,52.08333333333333,10.0,8.0,6.0,78.0,81.0,6.0,8.0,7.0,43.0,41.0,3.0,3.0,-4.0,0.0,1.0,28,2.3333333333333335,12,157.89285714285714,,29,29,29797,24729,0,0,0,,0,0,0,0,0,2129.8420000076294,35.49736666679382,client task timestamps,27.5,-1.125,-1.25,-1.0,9.166666666666666,8.666666666666666,3.3333333333333335,2.125,4,4,0,25.0,Man,Vocational college degree,Native English speaker,A few times a week,5,3.0,False,False,False,False,False,False,False
66b370883fc774c23e102c46,ai,AI (baseline),1,0,1,2026-07-21T12:08:04.681813+00:00,4,33.33333333333333,12,100.0,100.0,100.0,0.0,66.66666666666667,66.66666666666667,12.0,12.0,12.0,75.0,50.0,12.0,12.0,12.0,75.0,50.0,8.0,8.0,0.0,0.0,0.0,12,1.0,12,157.08333333333334,,13,13,16631,14765,0,0,0,,0,0,0,0,0,1082.651999950409,18.044199999173482,client task timestamps,100.0,2.25,3.0,1.5,1.1666666666666667,4.333333333333333,2.3333333333333335,5.0,4,4,0,28.0,Man,Upper secondary school / High school,Native English speaker,A few times a week,5,2.0,False,False,False,False,False,False,False
6a0aed9a06391bae485433ba,ai,AI (baseline),1,0,1,2026-07-21T12:16:59.010084+00:00,6,50.0,12,95.33333333333333,100.0,90.66666666666667,9.333333333333329,45.33333333333333,45.33333333333333,12.0,6.0,10.0,50.0,50.0,11.0,2.0,12.0,94.0,100.0,5.0,5.0,-1.0,-4.0,2.0,16,1.3333333333333333,12,106.5,,18,18,25622,21632,0,0,0,,0,0,0,0,0,1240.37299990654,20.672883331775665,client task timestamps,97.5,2.0,3.0,1.0,1.5,4.666666666666667,2.5,4.375,4,4,0,28.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,4.0,False,False,False,False,False,False,False
671cbe3cf696c5952e41ddb7,ai,AI (baseline),1,0,1,2026-07-21T12:21:21.183534+00:00,6,50.0,12,75.66666666666667,76.66666666666667,74.66666666666667,2.0,25.66666666666667,25.66666666666667,10.0,5.0,6.0,68.0,66.0,5.0,3.0,4.0,62.0,55.0,-1.0,1.0,-5.0,-2.0,-2.0,13,1.0833333333333333,12,112.07692307692308,,14,14,19270,16475,0,0,0,,0,0,0,0,0,1241.042000055313,20.68403333425522,client task timestamps,52.5,1.0,1.0,1.0,6.0,7.5,2.8333333333333335,3.75,3,4,1,26.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,About once a day,6,2.0,False,False,False,False,False,False,False
6a0c2610d6081bf92e4be74d,ai,AI (baseline),1,0,1,2026-07-21T12:21:56.356981+00:00,7,58.333333333333336,12,67.91666666666667,69.85714285714286,65.2,4.657142857142858,9.583333333333336,9.583333333333336,12.0,3.0,8.0,70.0,50.0,9.0,3.0,9.0,70.0,50.0,2.0,2.0,-3.0,0.0,1.0,49,4.083333333333333,12,55.714285714285715,,51,51,39169,26343,0,0,0,,0,0,0,0,0,6806.2699999809265,113.43783333301545,client task timestamps,80.0,0.5,1.5,-0.5,11.666666666666666,13.166666666666666,4.166666666666667,3.25,4,4,0,38.0,Man,Higher tertiary education degree (Master's level),Fully fluent,A few times a week,5,4.0,False,False,False,False,False,False,False
6772635d620fb499e8d268e6,ai,AI (baseline),1,0,1,2026-07-21T12:22:18.022776+00:00,4,33.33333333333333,12,86.08333333333333,75.25,91.5,-16.25,52.75,52.75,12.0,10.0,12.0,79.0,97.0,12.0,10.0,12.0,92.0,75.0,8.0,8.0,0.0,0.0,0.0,12,1.0,12,81.5,,17,17,3429,3082,0,0,0,,0,0,0,0,0,2014.0260000228882,33.56710000038147,client task timestamps,97.5,2.25,3.0,1.5,9.0,11.166666666666666,4.0,4.5,3,4,1,30.0,Man,Higher tertiary education degree (Master's level),Native English speaker,Several times a day,7,5.0,True,False,False,False,False,False,False
659c01027a942e6d4d2bd6a4,ai,AI (baseline),1,0,1,2026-07-21T12:29:34.451798+00:00,7,58.333333333333336,12,74.33333333333333,74.14285714285714,74.6,-0.4571428571428555,15.999999999999993,15.999999999999993,9.0,6.0,9.0,43.0,42.0,6.0,2.0,10.0,51.0,77.0,-1.0,1.0,-3.0,-4.0,1.0,18,1.5,12,92.38888888888889,,20,20,33969,29433,0,0,0,,0,0,0,0,0,1296.1240000724792,21.602066667874656,client task timestamps,75.0,1.125,1.25,1.0,6.333333333333333,7.5,4.333333333333333,3.125,4,4,0,47.0,Woman,Upper secondary school / High school,Native English speaker,About once a week,4,4.0,False,False,False,False,False,False,False
5d8e154af2858200171fdb95,ai,AI (baseline),1,0,1,2026-07-21T12:30:10.533566+00:00,4,33.33333333333333,12,83.83333333333333,78.75,86.375,-7.625,50.5,50.5,10.0,8.0,10.0,63.0,50.0,10.0,10.0,10.0,62.0,66.0,6.0,6.0,0.0,2.0,0.0,16,1.3333333333333333,12,87.5,,18,18,18078,16473,0,0,0,,0,0,0,0,0,1443.4739999771118,24.05789999961853,client task timestamps,95.0,1.5,2.5,0.5,7.833333333333333,10.333333333333334,3.5,4.0,4,4,0,40.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,A few times a week,5,5.0,False,False,False,False,False,False,False
6a0cd3904db1482540e9dede,ai,AI (baseline),1,0,1,2026-07-21T12:35:22.903299+00:00,3,25.0,12,85.41666666666667,92.0,83.22222222222223,8.777777777777771,60.41666666666667,60.41666666666667,12.0,7.0,12.0,65.0,50.0,12.0,6.0,12.0,55.0,79.0,9.0,9.0,0.0,-1.0,0.0,17,1.4166666666666667,12,137.11764705882354,,18,18,17104,14327,0,0,0,,0,0,0,0,0,2757.949999809265,45.96583333015442,client task timestamps,85.0,1.5,2.25,0.75,7.166666666666667,9.0,4.333333333333333,4.5,4,4,0,32.0,Woman,Higher tertiary education degree (Master's level),Fully fluent,About once a day,6,4.0,True,False,False,False,False,False,False
6a15cd68dfe6b38127015329,ai,AI (baseline),1,0,1,2026-07-21T12:41:16.009272+00:00,6,50.0,12,62.333333333333336,55.833333333333336,68.83333333333333,-12.999999999999993,12.333333333333336,12.333333333333336,10.0,6.0,9.0,82.0,90.0,10.0,7.0,9.0,71.0,78.0,4.0,4.0,0.0,1.0,0.0,19,1.5833333333333333,12,169.47368421052633,,20,20,21239,17905,0,0,0,,0,0,0,0,0,1325.5480000972748,22.092466668287912,client task timestamps,97.5,1.75,2.0,1.5,7.666666666666667,10.833333333333334,3.8333333333333335,3.75,4,4,0,39.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,3.0,False,False,False,False,False,False,False
66d26b17a28e77051a40fd99,ai,AI (baseline),1,0,1,2026-07-21T12:43:47.924897+00:00,8,66.66666666666666,12,81.0,82.0,79.0,3.0,14.333333333333343,14.333333333333343,6.0,0.0,11.0,51.0,70.0,12.0,0.0,12.0,51.0,66.0,4.0,4.0,6.0,0.0,1.0,24,2.0,12,178.20833333333334,,26,26,28020,24378,0,0,0,,0,0,0,0,0,2440.53400015831,40.67556666930516,client task timestamps,90.0,2.125,2.5,1.75,4.333333333333333,6.5,3.5,4.25,4,4,0,59.0,Man,Upper secondary school / High school,Native English speaker,A few times a week,5,1.0,False,False,False,False,False,False,False
5942d73df8bfc00001985c3c,ai,AI (baseline),1,0,1,2026-07-21T12:47:52.936296+00:00,4,33.33333333333333,12,62.083333333333336,57.75,64.25,-6.5,28.750000000000007,28.750000000000007,8.0,5.0,7.0,50.0,51.0,6.0,2.0,7.0,50.0,46.0,2.0,2.0,-2.0,-3.0,0.0,19,1.5833333333333333,12,78.10526315789474,,22,22,22330,18548,0,0,0,,0,0,0,0,0,1311.9800000190735,21.866333333651223,client task timestamps,45.0,0.125,0.75,-0.5,7.166666666666667,7.333333333333333,2.5,3.375,4,4,0,39.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,A few times a week,5,4.0,False,False,False,False,False,False,False
6a12f9ea10383337fb6d1e8d,ai,AI (baseline),1,0,1,2026-07-21T12:48:39.976000+00:00,3,25.0,12,57.5,64.66666666666667,55.111111111111114,9.555555555555557,32.5,32.5,6.0,7.0,12.0,69.0,74.0,4.0,5.0,7.0,33.0,68.0,1.0,1.0,-2.0,-2.0,-5.0,13,1.0833333333333333,12,30.0,,14,14,2546,2069,0,0,0,,0,0,0,0,0,1235.1440000534058,20.58573333422343,client task timestamps,37.5,-0.25,-0.75,0.25,10.166666666666666,9.666666666666666,3.6666666666666665,2.75,3,4,1,37.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,Several times a day,7,2.0,False,False,False,False,False,True,False
6a12ff970973e1f8a4525760,ai,AI (baseline),1,0,1,2026-07-21T12:53:54.404422+00:00,6,50.0,12,91.33333333333333,99.66666666666667,83.0,16.66666666666667,41.33333333333333,41.33333333333333,12.0,5.0,12.0,62.0,56.0,12.0,6.0,12.0,61.0,62.0,6.0,6.0,0.0,1.0,0.0,15,1.25,12,293.06666666666666,,18,18,22064,20700,0,0,0,,0,0,0,0,0,1328.582999944687,22.143049999078116,client task timestamps,100.0,2.0,2.25,1.75,7.0,7.833333333333333,4.166666666666667,4.5,4,4,0,35.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,4.0,False,False,False,False,False,False,False
69fbb24e37c5184dceacd07a,ai,AI (baseline),1,0,1,2026-07-21T13:11:46.327897+00:00,5,41.66666666666667,12,73.0,74.2,72.14285714285714,2.057142857142864,31.33333333333333,31.33333333333333,10.0,4.0,7.0,55.0,65.0,8.0,5.0,6.0,42.0,71.0,3.0,3.0,-2.0,1.0,-1.0,14,1.1666666666666667,12,128.57142857142858,,16,16,23849,19025,0,0,0,,0,0,0,0,0,2719.808000087738,45.33013333479563,client task timestamps,70.0,1.125,1.75,0.5,7.833333333333333,9.666666666666666,2.8333333333333335,3.0,4,4,0,34.0,Woman,Higher tertiary education degree (Master's level),Native English speaker,About once a week,4,3.0,False,False,False,False,False,False,False
5a991dd86475f900019fe4b6,ai,AI (baseline),1,0,1,2026-07-21T13:24:24.160868+00:00,4,33.33333333333333,12,87.0,88.75,86.125,2.625,53.66666666666667,53.66666666666667,9.0,2.0,9.0,78.0,84.0,9.0,1.0,9.0,80.0,81.0,5.0,5.0,0.0,-1.0,0.0,14,1.1666666666666667,12,63.0,,15,15,14981,12722,0,0,0,,0,0,0,0,0,1564.388000011444,26.07313333352407,client task timestamps,77.5,1.375,2.0,0.75,6.666666666666667,8.166666666666666,2.6666666666666665,3.875,4,4,0,47.0,Woman,Vocational college degree,Native English speaker,A few times a month,3,3.0,False,False,False,False,False,False,False
676f730d7b956c6dc4eb2102,ai,AI (baseline),1,0,1,2026-07-21T13:40:19.061220+00:00,5,41.66666666666667,12,88.66666666666667,89.2,88.28571428571429,0.914285714285711,47.0,47.0,9.0,8.0,10.0,77.0,74.0,12.0,8.0,10.0,100.0,70.0,7.0,7.0,3.0,0.0,0.0,13,1.0833333333333333,12,151.07692307692307,,14,14,21649,18767,0,0,0,,0,0,0,0,0,1387.1039998531342,23.118399997552235,client task timestamps,90.0,2.75,3.0,2.5,7.333333333333333,10.166666666666666,4.166666666666667,4.75,3,4,1,32.0,Man,Higher tertiary education degree (Master's level),Native English speaker,About once a day,6,1.0,True,False,False,False,False,False,False
69e69e80bc8af64a9f5e8f2b,ai,AI (baseline),1,0,1,2026-07-21T13:48:49.902637+00:00,7,58.333333333333336,12,68.5,64.42857142857143,74.2,-9.771428571428572,10.166666666666664,10.166666666666664,3.0,3.0,5.0,13.0,52.0,7.0,3.0,8.0,12.0,77.0,0.0,0.0,4.0,0.0,3.0,19,1.5833333333333333,12,233.8421052631579,,22,22,34240,30616,0,0,0,,0,0,0,0,0,2319.9249999523163,38.66541666587194,client task timestamps,75.0,0.875,0.25,1.5,6.833333333333333,6.666666666666667,3.8333333333333335,3.0,4,4,0,19.0,Woman,Upper secondary school / High school,Fully fluent,Several times a day,7,3.0,False,False,False,False,False,False,False
69f3476a557b6eb0c17cdfd3,ai,AI (baseline),1,0,1,2026-07-16T11:08:25.869210+00:00,4,33.33333333333333,12,64.16666666666667,69.0,61.75,7.25,30.833333333333343,30.833333333333343,10.0,5.0,9.0,30.0,50.0,10.0,5.0,10.0,44.0,52.0,6.0,6.0,0.0,0.0,1.0,16,1.3333333333333333,12,98.875,,17,17,29962,25430,0,0,0,,0,0,0,0,0,2192.970999956131,36.54951666593551,client task timestamps,87.5,0.75,1.75,-0.25,7.833333333333333,8.333333333333334,4.0,3.625,4,4,0,18.0,Man,Vocational college degree,Native English speaker,A few times a month,3,4.0,False,False,False,False,False,False,False
55f6be3a32af74000b17021c,ai,AI (baseline),1,0,1,2026-07-16T11:13:03.980048+00:00,5,41.66666666666667,12,97.91666666666667,98.0,97.85714285714286,0.1428571428571388,56.25,56.25,8.0,8.0,7.0,64.0,86.0,12.0,8.0,9.0,90.0,93.0,7.0,7.0,4.0,0.0,2.0,13,1.0833333333333333,12,300.7692307692308,,16,16,25282,22026,0,0,0,,0,0,0,0,0,2764.790999889374,46.07984999815623,client task timestamps,80.0,2.0,2.75,1.25,7.333333333333333,9.5,3.1666666666666665,3.625,3,4,1,48.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,A few times a week,5,4.0,False,False,False,False,False,False,False
5e11ff6f814bba8816cca900,ai,AI (baseline),1,0,1,2026-07-16T11:23:05.575689+00:00,6,50.0,12,51.0,51.0,51.0,0.0,1.0,1.0,12.0,12.0,12.0,50.0,50.0,12.0,12.0,12.0,50.0,50.0,6.0,6.0,0.0,0.0,0.0,15,1.25,12,104.8,,16,16,17095,14599,0,0,0,,0,0,0,0,0,1966.5620000362396,32.77603333393733,client task timestamps,60.0,0.0,0.0,0.0,7.5,7.333333333333333,4.333333333333333,2.875,4,4,0,37.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,A few times a week,5,3.0,False,False,False,False,False,False,False
6a1ec8f64f05ec5575287664,ai,AI (baseline),1,0,1,2026-07-16T11:37:54.199741+00:00,7,58.333333333333336,12,88.41666666666667,93.71428571428571,81.0,12.714285714285708,30.083333333333336,30.083333333333336,10.0,8.0,7.0,95.0,71.0,2.0,1.0,1.0,28.0,1.0,-5.0,5.0,-8.0,-7.0,-6.0,38,3.1666666666666665,12,60.60526315789474,,40,40,36048,23189,0,0,0,,0,0,0,0,0,5124.144000053406,85.4024000008901,client task timestamps,27.5,-1.625,-2.25,-1.0,13.5,11.333333333333334,3.1666666666666665,1.125,4,4,0,26.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,5.0,False,False,False,False,False,False,False
6a19937f21bff5970fb45bf5,ai,AI (baseline),1,0,1,2026-07-16T12:16:36.754909+00:00,3,25.0,12,79.0,74.66666666666667,80.44444444444444,-5.7777777777777715,54.0,54.0,11.0,11.0,10.0,70.0,85.0,12.0,9.0,12.0,85.0,50.0,9.0,9.0,1.0,-2.0,2.0,17,1.4166666666666667,12,95.23529411764706,,19,19,24265,21009,0,0,0,,0,0,0,0,0,1771.5320000648499,29.525533334414163,client task timestamps,95.0,0.75,1.75,-0.25,4.5,6.333333333333333,4.333333333333333,4.125,3,4,1,38.0,Woman,Higher tertiary education degree (Master's level),Fully fluent,About once a day,6,3.0,False,False,False,False,False,False,False
66de0fe631ea4b3facbc2d37,ai,AI (baseline),1,0,1,2026-07-16T12:43:26.381494+00:00,6,50.0,12,89.16666666666667,89.33333333333333,89.0,0.3333333333333286,39.16666666666667,39.16666666666667,12.0,5.0,8.0,78.0,78.0,12.0,6.0,12.0,76.0,87.0,6.0,6.0,0.0,1.0,4.0,13,1.0833333333333333,12,123.0,,14,14,20234,17864,0,0,0,,0,0,0,0,0,1381.7880001068115,23.029800001780192,client task timestamps,97.5,2.875,3.0,2.75,9.0,11.5,3.8333333333333335,4.625,4,4,0,66.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,4.0,False,False,False,False,False,False,False
6760595cc33a17ad769453b4,ai,AI (baseline),1,0,1,2026-07-17T10:54:15.080659+00:00,3,25.0,12,44.916666666666664,44.666666666666664,45.0,-0.3333333333333357,19.916666666666664,19.916666666666664,11.0,12.0,12.0,27.0,70.0,7.0,1.0,9.0,33.0,28.0,4.0,4.0,-4.0,-11.0,-3.0,22,1.8333333333333333,12,89.95454545454545,,23,23,40766,35832,0,0,0,,0,0,0,0,0,1092.733999967575,18.212233332792916,client task timestamps,57.5,-0.125,0.25,-0.5,7.5,7.0,3.5,2.375,4,4,0,20.0,Woman,Vocational college degree,Native English speaker,About once a day,6,5.0,False,False,False,False,False,False,False
6a22f3e9176d5e2456f908b0,ai,AI (baseline),1,0,1,2026-07-17T11:03:48.919171+00:00,5,41.66666666666667,12,53.083333333333336,60.4,47.857142857142854,12.542857142857144,11.416666666666664,11.416666666666664,12.0,6.0,12.0,50.0,75.0,10.0,3.0,4.0,50.0,70.0,5.0,5.0,-2.0,-3.0,-8.0,21,1.75,12,92.23809523809524,,23,23,35463,27251,0,0,0,,0,0,0,0,0,1833.8170001506805,30.56361666917801,client task timestamps,70.0,-0.75,-0.5,-1.0,7.0,8.5,4.0,3.5,3,4,1,30.0,Man,Doctoral degree,Native English speaker,About once a day,6,2.0,False,False,False,False,False,False,False
6a218dae2f1b98857277d1de,ai,AI (baseline),1,0,1,2026-07-17T11:31:22.708259+00:00,6,50.0,12,66.0,65.0,67.0,-2.0,16.0,16.0,10.0,5.0,10.0,15.0,80.0,10.0,5.0,9.0,15.0,75.0,4.0,4.0,0.0,0.0,-1.0,12,1.0,12,383.5833333333333,,13,13,23852,21662,0,0,0,,0,0,0,0,0,1131.9179999828339,18.865299999713898,client task timestamps,52.5,-1.125,-1.75,-0.5,8.166666666666666,8.0,1.1666666666666667,2.75,4,4,0,21.0,Woman,Upper secondary school / High school,Native English speaker,A few times a week,5,2.0,False,False,False,False,False,False,False
6a1dae952d20ecda007b5877,ai,AI (baseline),1,0,1,2026-07-17T12:05:57.937690+00:00,5,41.66666666666667,12,76.5,78.6,75.0,3.5999999999999943,34.83333333333333,34.83333333333333,12.0,8.0,12.0,70.0,85.0,10.0,3.0,10.0,51.0,80.0,5.0,5.0,-2.0,-5.0,-2.0,13,1.0833333333333333,12,126.92307692307692,,14,14,23762,21617,0,0,0,,0,0,0,0,0,2531.938999891281,42.198983331521355,client task timestamps,85.0,1.5,1.75,1.25,10.0,13.166666666666666,3.6666666666666665,3.75,3,4,1,33.0,Man,Higher tertiary education degree (Master's level),Native English speaker,Several times a day,7,3.0,False,False,False,False,False,False,False
60e48eec877235a629691790,ai,AI (baseline),1,0,1,2026-07-17T12:40:44.759609+00:00,3,25.0,12,87.16666666666667,92.0,85.55555555555556,6.444444444444443,62.16666666666667,62.16666666666667,12.0,6.0,12.0,50.0,90.0,10.0,6.0,10.0,50.0,50.0,7.0,7.0,-2.0,0.0,-2.0,14,1.1666666666666667,12,223.14285714285714,,16,16,21957,18823,0,0,0,,0,0,0,0,0,1546.9399998188019,25.782333330313364,client task timestamps,55.0,0.375,2.0,-1.25,4.833333333333333,6.666666666666667,3.8333333333333335,4.625,4,4,0,38.0,Woman,Doctoral degree,Native English speaker,About once a week,4,4.0,False,False,False,False,False,False,False
69e91eb03d3b8e3a861ec30b,ai-reliability,Reliability cards,1,0,1,2026-07-16T15:22:27.370566+00:00,9,75.0,12,79.66666666666667,78.22222222222223,84.0,-5.7777777777777715,4.666666666666671,4.666666666666671,9.0,6.0,9.0,66.0,54.0,9.0,4.0,9.0,67.0,66.0,0.0,0.0,0.0,-2.0,0.0,12,1.0,12,134.33333333333334,,14,14,20994,18097,0,0,0,,12,14,1,0,0,1988.0479998588562,33.13413333098094,client task timestamps,92.5,1.75,2.0,1.5,9.833333333333334,10.666666666666666,3.8333333333333335,3.75,4,4,0,48.0,Woman,Vocational college degree,Native English speaker,Several times a day,7,3.0,False,False,False,False,False,False,False
6978d836ea6703b9dde8f92e,ai-reliability,Reliability cards,1,0,1,2026-07-16T15:27:42.120805+00:00,5,41.66666666666667,12,40.333333333333336,33.6,45.142857142857146,-11.542857142857144,-1.3333333333333357,1.3333333333333357,8.0,3.0,8.0,32.0,78.0,5.0,0.0,5.0,19.0,40.0,0.0,0.0,-3.0,-3.0,-3.0,14,1.1666666666666667,12,102.42857142857143,,16,16,25293,22335,0,0,0,,12,16,0,0,0,2261.3689999580383,37.68948333263397,client task timestamps,57.5,-0.5,-0.5,-0.5,7.5,9.0,1.5,3.25,4,4,0,31.0,Woman,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,1.0,False,False,False,False,False,False,False
6a00dc03128b71d40ab29141,ai-reliability,Reliability cards,1,0,1,2026-07-16T15:41:13.249365+00:00,5,41.66666666666667,12,90.16666666666667,90.4,90.0,0.4000000000000057,48.5,48.5,12.0,4.0,12.0,75.0,90.0,9.0,2.0,9.0,77.0,79.0,4.0,4.0,-3.0,-2.0,-3.0,15,1.25,12,108.86666666666666,,18,18,18516,16228,0,0,0,,12,18,11,0,0,1336.675999879837,22.27793333133062,client task timestamps,90.0,1.0,2.25,-0.25,5.0,6.5,1.3333333333333333,4.75,4,4,0,39.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,A few times a month,3,1.0,False,False,False,False,False,False,False
6978df95c23f5064d0581f23,ai-reliability,Reliability cards,1,0,1,2026-07-16T15:41:24.717408+00:00,7,58.333333333333336,12,76.75,72.14285714285714,83.2,-11.057142857142864,18.416666666666664,18.416666666666664,12.0,12.0,12.0,80.0,100.0,6.0,6.0,3.0,46.0,63.0,-1.0,1.0,-6.0,-6.0,-9.0,12,1.0,12,131.83333333333334,,13,13,16280,13385,0,0,0,,12,13,8,0,0,3241.023999929428,54.01706666549047,client task timestamps,70.0,0.625,1.25,0.0,10.833333333333334,10.333333333333334,3.3333333333333335,3.125,3,4,1,32.0,Woman,Lower tertiary education degree (Bachelor's level),Fully fluent,Several times a day,7,5.0,False,False,False,False,False,False,False
6a0daf62ec01cd69c04d1da8,ai-reliability,Reliability cards,1,0,1,2026-07-16T15:42:26.335187+00:00,3,25.0,12,64.91666666666667,70.66666666666667,63.0,7.666666666666671,39.91666666666667,39.91666666666667,12.0,5.0,12.0,71.0,85.0,10.0,3.0,10.0,35.0,85.0,7.0,7.0,-2.0,-2.0,-2.0,15,1.25,12,101.93333333333334,,16,16,20223,18107,0,0,0,,12,17,11,0,0,2711.7510001659393,45.19585000276565,client task timestamps,42.5,-0.25,-0.25,-0.25,9.333333333333334,9.166666666666666,3.6666666666666665,2.75,4,4,0,35.0,Man,Lower tertiary education degree (Bachelor's level),Native English speaker,Several times a day,7,3.0,True,False,False,False,False,False,False
5d68c8aa40524c00189e8ac2,ai-reliability,Reliability cards,1,0,1,2026-07-16T15:46:01.277947+00:00,7,58.333333333333336,12,92.16666666666667,90.85714285714286,94.0,-3.142857142857139,33.833333333333336,33.833333333333336,12.0,12.0,8.0,60.0,50.0,7.0,6.0,7.0,10.0,72.0,0.0,0.0,-5.0,-6.0,-1.0,12,1.0,12,159.33333333333334,,13,13,17829,15759,0,0,0,,12,13,0,0,0,2281.4900000095367,38.02483333349228,client task timestamps,50.0,-0.5,1.25,-2.25,13.166666666666666,14.666666666666666,4.166666666666667,2.875,4,4,0,35.0,Man,Upper secondary school / High school,Native English speaker,A few times a week,5,4.0,False,False,False,False,False,False,False
6a0f3b12622c149244b455c6,ai-reliability,Reliability cards,1,0,1,2026-07-16T15:49:43.061425+00:00,5,41.66666666666667,12,75.91666666666667,80.6,72.57142857142857,8.028571428571425,34.25,34.25,8.0,6.0,6.0,20.0,25.0,8.0,7.0,10.0,15.0,25.0,3.0,3.0,0.0,1.0,4.0,18,1.5,12,102.11111111111111,,20,20,15023,10978,0,0,0,,12,20,5,0,0,2137.452999830246,35.62421666383743,client task timestamps,95.0,1.625,2.5,0.75,4.0,4.5,2.8333333333333335,3.125,4,4,0,28.0,Man,Lower tertiary education degree (Bachelor's level),Fully fluent,About once a week,4,5.0,False,False,False,False,False,False,False
